duration_min,active_energy_kcal,basal_energy_kcal,distance_mi,is_indoor,avg_mets,weather_temp_f,weather_humidity_pct,workout_type_encoded,start_timestamp_year,start_timestamp_month,start_timestamp_day,start_timestamp_hour,start_timestamp_minute,start_timestamp_weekday,end_timestamp_year,end_timestamp_month,end_timestamp_day,end_timestamp_hour,end_timestamp_minute,end_timestamp_weekday,has_distance,time_zone_encoded
69.6433869679769,152.33,81.9326,0.0,1.0,3.53447,64.4,57.0,13,2022,6,19,9,39,6,2022,6,19,10,48,6,0,4
67.42191980083784,105.053,79.3184,0.0,1.0,2.40161,68.0,58.0,13,2022,6,20,9,47,0,2022,6,20,11,4,0,0,4
19.62151458462079,0.0,0.0,0.0,1.0,8.26292,62.6,65.0,11,2022,6,20,11,16,0,2022,6,20,11,35,0,0,4
30.40687356591225,61.784,35.5664,1.31427,0.0,3.52299,62.6,65.0,14,2022,6,20,18,58,0,2022,6,20,19,28,0,1,4
56.29667343497276,91.2027,66.2237,0.0,1.0,2.65614,98.6,15.0,13,2022,6,21,16,36,1,2022,6,21,17,32,1,0,4
51.87589940031369,142.713,60.8306,0.0,1.0,4.26064,87.8,30.0,13,2022,6,22,15,19,2,2022,6,22,16,11,2,0,4
31.35245672663053,61.1076,36.2268,1.14783,0.0,3.73045,77.0,45.0,14,2022,6,22,16,52,2,2022,6,22,17,23,2,1,4
33.84780321717263,49.971,39.6656,0.0,1.0,2.61342,86.0,33.0,13,2022,6,23,16,23,3,2022,6,23,16,56,3,0,4
3.777563033501307,5.42218,4.43392,0.0,1.0,2.66242,84.2,35.0,13,2022,6,23,17,7,3,2022,6,23,17,37,3,0,4
20.69277210036914,76.6899,24.2421,0.0,1.0,5.37715,84.2,34.0,5,2022,6,23,17,38,3,2022,6,23,17,58,3,0,4
46.96734398404757,76.4066,55.0032,0.0,1.0,2.76198,60.8,80.0,13,2022,6,24,7,16,4,2022,6,24,8,3,4,0,4
35.46877563198407,0.0,0.0,0.0,0.0,3.25965,69.8,57.0,14,2022,6,24,20,31,4,2022,6,24,21,8,4,0,4
60.42812976638476,122.093,70.8124,0.0,1.0,3.28681,64.4,68.0,13,2022,6,25,9,12,5,2022,6,25,10,12,5,0,4
1.485243417819341,4.99258,1.61492,0.0,0.0,5.92735,62.6,65.0,4,2022,6,25,10,16,5,2022,6,25,10,18,5,0,4
20.81043541630109,120.631,24.2827,1.47562,1.0,7.68242,62.6,65.0,14,2022,6,25,10,19,5,2022,6,25,10,40,5,1,4
40.86255506674448,74.2407,47.8498,0.0,1.0,3.07874,71.6,57.0,13,2022,6,26,18,45,6,2022,6,26,19,26,6,0,4
20.20382306575775,107.81,23.6215,0.0,0.0,7.16039,62.6,65.0,4,2022,6,26,19,30,6,2022,6,26,19,51,6,0,4
57.57781758308411,120.438,67.5133,0.0,1.0,3.1469,78.8,44.0,13,2022,6,27,16,4,0,2022,6,27,17,15,0,0,4
6.204856099685033,11.5995,7.21023,0.0,0.0,3.12892,62.6,65.0,1,2022,6,27,17,16,0,2022,6,27,17,22,0,0,4
53.93709390163421,83.9092,63.2132,0.0,1.0,2.32077,71.6,47.0,13,2022,6,28,17,22,1,2022,6,28,18,31,1,0,4
